MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
150145 BELTERRA,,"10,267",2018
150150 BENEVIDES,,"23,735",2018
150157 BOM JESUS DO TOCANTINS,,"9,087",2018
150160 BONITO,,"5,300",2018
150170 BRAGANCA,,"57,238",2018
150172 BRASIL NOVO,,"11,321",2018
150175 BREJO GRANDE DO ARAGUAIA,,"3,502",2018
150178 BREU BRANCO,,"16,259",2018
150180 BREVES,,"38,318",2018
150190 BUJARU,,"14,732",2018
150195 CACHOEIRA DO PIRIA,,"2,628",2018
150200 CACHOEIRA DO ARARI,,"9,399",2018
150210 CAMETA,,"62,878",2018
150215 CANAA DOS CARAJAS,,"39,238",2018
150220 CAPANEMA,,"27,450",2018
150230 CAPITAO POCO,,"25,181",2018
150240 CASTANHAL,,"101,773",2018
150250 CHAVES,,"8,951",2018
150260 COLARES,,"5,982",2018
150270 CONCEICAO DO ARAGUAIA,,"16,151",2018
150275 CONCORDIA DO PARA,,"15,759",2018
150276 CUMARU DO NORTE,,"2,354",2018
150277 CURIONOPOLIS,,"10,105",2018
150280 CURRALINHO,,"12,140",2018
150285 CURUA,,"11,868",2018
150290 CURUCA,,"15,293",2018
150293 DOM ELISEU,,"27,058",2018
150295 ELDORADO DOS CARAJAS,,"9,237",2018
150300 FARO,,"5,316",2018
150304 FLORESTA DO ARAGUAIA,,"9,466",2018
150307 GARRAFAO DO NORTE,,"14,708",2018
150309 GOIANESIA DO PARA,,"14,524",2018
150310 GURUPA,,"17,462",2018
150320 IGARAPE-ACU,,"17,320",2018
150330 IGARAPE-MIRI,,"21,032",2018
150340 INHANGAPI,,"4,863",2018
150345 IPIXUNA DO PARA,,"18,083",2018
150350 IRITUIA,,"15,576",2018
150360 ITAITUBA,,"54,846",2018
150370 ITUPIRANGA,,"15,406",2018
150375 JACAREACANGA,,"9,976",2018
150380 JACUNDA,,"23,295",2018
150390 JURUTI,,"31,949",2018
150400 LIMOEIRO DO AJURU,,"12,325",2018
150405 MAE DO RIO,,"19,169",2018
150410 MAGALHAES BARATA,,"4,550",2018
150420 MARABA,,"112,373",2018
150430 MARACANA,,"8,495",2018
150440 MARAPANIM,,"6,236",2018
150442 MARITUBA,,"39,729",2018
150445 MEDICILANDIA,,"12,833",2018
150450 MELGACO,,"16,700",2018
150460 MOCAJUBA,,"10,881",2018
150470 MOJU,,"22,436",2018
150475 MOJUI DOS CAMPOS,,"9,665",2018
150480 MONTE ALEGRE,,"32,596",2018
150490 MUANA,,"13,894",2018
150495 NOVA ESPERANCA DO PIRIA,,"13,731",2018
150497 NOVA IPIXUNA,,"7,207",2018
150500 NOVA TIMBOTEUA,,"9,773",2018
150503 NOVO PROGRESSO,,"24,863",2018
150506 NOVO REPARTIMENTO,,"36,793",2018
150510 OBIDOS,,"27,736",2018
150520 OEIRAS DO PARA,,"15,515",2018
150530 ORIXIMINA,,"39,714",2018
150540 OUREM,,"9,008",2018
150543 OURILANDIA DO NORTE,,"20,625",2018
150548 PACAJA,,"19,454",2018
150549 PALESTINA DO PARA,,"2,979",2018
150550 PARAGOMINAS,,"68,224",2018
150553 PARAUAPEBAS,,"125,022",2018
150555 PAU D\'ARCO,,"2,884",2018
150560 PEIXE-BOI,,"3,183",2018
150563 PICARRA,,"7,318",2018
150565 PLACAS,,"6,645",2018
150570 PONTA DE PEDRAS,,"12,089",2018
150580 PORTEL,,"28,652",2018
150590 PORTO DE MOZ,,"21,566",2018
150600 PRAINHA,,"18,277",2018
150610 PRIMAVERA,,"6,183",2018
150611 QUATIPURU,,"5,827",2018
150613 REDENCAO,,"39,266",2018
150616 RIO MARIA,,"9,638",2018
150618 RONDON DO PARA,,"15,993",2018
150619 RUROPOLIS,,"12,128",2018
150620 SALINOPOLIS,,"18,701",2018
150630 SALVATERRA,,"11,427",2018
150635 SANTA BARBARA DO PARA,,"9,626",2018
150640 SANTA CRUZ DO ARARI,,"2,355",2018
150650 SANTA IZABEL DO PARA,,"25,521",2018
150655 SANTA LUZIA DO PARA,,"9,379",2018
150658 SANTA MARIA DAS BARREIRAS,,"7,079",2018
150660 SANTA MARIA DO PARA,,"9,710",2018
150670 SANTANA DO ARAGUAIA,,"13,794",2018
150680 SANTAREM,,"136,311",2018
150690 SANTAREM NOVO,,"2,891",2018
150700 SANTO ANTONIO DO TAUA,,"13,374",2018
150710 SAO CAETANO DE ODIVELAS,,"7,111",2018
150715 SAO DOMINGOS DO ARAGUAIA,,"11,852",2018
150720 SAO DOMINGOS DO CAPIM,,"15,467",2018
150730 SAO FELIX DO XINGU,,"33,175",2018
150740 SAO FRANCISCO DO PARA,,"7,056",2018
150745 SAO GERALDO DO ARAGUAIA,,"10,518",2018
150746 SAO JOAO DA PONTA,,"2,896",2018
150747 SAO JOAO DE PIRABAS,,"8,693",2018
150750 SAO JOAO DO ARAGUAIA,,"4,683",2018
150760 SAO MIGUEL DO GUAMA,,"26,786",2018
150770 SAO SEBASTIAO DA BOA VISTA,,"16,852",2018
150775 SAPUCAIA,,"3,398",2018
150780 SENADOR JOSE PORFIRIO,,"8,765",2018
150790 SOURE,,"5,909",2018
150795 TAILANDIA,,"47,087",2018
150796 TERRA ALTA,,"5,073",2018
150797 TERRA SANTA,,"9,031",2018
150800 TOME-ACU,,"39,055",2018
150803 TRACUATEUA,,"12,479",2018
150805 TRAIRAO,,"10,244",2018
150808 TUCUMA,,"20,770",2018
150810 TUCURUI,,"64,843",2018
150812 ULIANOPOLIS,,"14,517",2018
150815 URUARA,,"21,322",2018
150820 VIGIA,,"21,641",2018
150830 VISEU,,"24,292",2018
150835 VITORIA DO XINGU,,"11,354",2018
150840 XINGUARA,,"28,120",2018
160005 SERRA DO NAVIO,,"3,136",2018
160010 AMAPA,,"4,912",2018
160015 PEDRA BRANCA DO AMAPARI,,"8,250",2018
160020 CALCOENE,,"6,226",2018
160021 CUTIAS,,"5,702",2018
160023 FERREIRA GOMES,,"3,137",2018
160025 ITAUBAL,,"3,055",2018
160027 LARANJAL DO JARI,,"22,229",2018
160030 MACAPA,,"281,219",2018
160040 MAZAGAO,,"7,325",2018
160050 OIAPOQUE,,"15,711",2018
160053 PORTO GRANDE,,"12,233",2018
160055 PRACUUBA,,"3,358",2018
160060 SANTANA,,"62,394",2018
160070 TARTARUGALZINHO,,"10,300",2018
160080 VITORIA DO JARI,,"8,368",2018
170025 ABREULANDIA,,"1,158",2018
170030 AGUIARNOPOLIS,,"2,521",2018
170035 ALIANCA DO TOCANTINS,,"3,057",2018
170040 ALMAS,,"3,369",2018
170070 ALVORADA,,"5,763",2018
170100 ANANAS,,"5,711",2018
170105 ANGICO,,"1,050",2018
170110 APARECIDA DO RIO NEGRO,,"2,737",2018
170130 ARAGOMINAS,,"2,907",2018
170190 ARAGUACEMA,,"3,141",2018
170200 ARAGUACU,,"3,809",2018
170210 ARAGUAINA,,"104,002",2018
170215 ARAGUANA,,"2,667",2018
170220 ARAGUATINS,,"13,087",2018
170230 ARAPOEMA,,"4,828",2018
170240 ARRAIAS,,"4,660",2018
170255 AUGUSTINOPOLIS,,"10,559",2018
170270 AURORA DO TOCANTINS,,"1,819",2018
170290 AXIXA DO TOCANTINS,,"5,632",2018
170300 BABACULANDIA,,"2,964",2018
170305 BANDEIRANTES DO TOCANTINS,,"2,266",2018
170307 BARRA DO OURO,,"2,267",2018
170310 BARROLANDIA,,"3,381",2018
170320 BERNARDO SAYAO,,"2,497",2018
170330 BOM JESUS DO TOCANTINS,,"3,156",2018
170360 BRASILANDIA DO TOCANTINS,,"1,145",2018
170370 BREJINHO DE NAZARE,,"2,102",2018
170380 BURITI DO TOCANTINS,,"4,684",2018
170382 CACHOEIRINHA,,"1,014",2018
170384 CAMPOS LINDOS,,"5,878",2018
170386 CARIRI DO TOCANTINS,,"2,478",2018
170388 CARMOLANDIA,,"1,269",2018
170389 CARRASCO BONITO,,"2,468",2018
170390 CASEARA,,"1,734",2018
170410 CENTENARIO,,955,2018
170460 CHAPADA DE AREIA,,658,2018
170510 CHAPADA DA NATIVIDADE,,"1,251",2018
170550 COLINAS DO TOCANTINS,,"18,546",2018
170555 COMBINADO,,"2,641",2018
170560 CONCEICAO DO TOCANTINS,,"2,376",2018
170600 COUTO MAGALHAES,,"2,129",2018
170610 CRISTALANDIA,,"3,047",2018
170625 CRIXAS DO TOCANTINS,,845,2018
170650 DARCINOPOLIS,,"1,622",2018
170700 DIANOPOLIS,,"8,952",2018
170710 DIVINOPOLIS DO TOCANTINS,,"4,283",2018
170720 DOIS IRMAOS DO TOCANTINS,,"1,812",2018
170730 DUERE,,"2,225",2018
170740 ESPERANTINA,,"5,038",2018
170755 FATIMA,,"2,068",2018
170765 FIGUEIROPOLIS,,"2,528",2018
170770 FILADELFIA,,"3,829",2018
170820 FORMOSO DO ARAGUAIA,,"7,707",2018
170825 FORTALEZA DO TABOCAO,,"2,108",2018
170830 GOIANORTE,,"2,657",2018
170900 GOIATINS,,"7,685",2018
170930 GUARAI,,"10,647",2018
170950 GURUPI,,"43,542",2018
170980 IPUEIRAS,,743,2018
171050 ITACAJA,,"4,010",2018
171070 ITAGUATINS,,"1,654",2018
171090 ITAPIRATINS,,"1,935",2018
171110 ITAPORA DO TOCANTINS,,"1,313",2018
171150 JAU DO TOCANTINS,,"1,124",2018
171180 JUARINA,,934,2018
171190 LAGOA DA CONFUSAO,,"7,636",2018
171195 LAGOA DO TOCANTINS,,"2,724",2018
171200 LAJEADO,,"2,357",2018
171215 LAVANDEIRA,,771,2018
171240 LIZARDA,,"1,430",2018
171245 LUZINOPOLIS,,"1,475",2018
171250 MARIANOPOLIS DO TOCANTINS,,"2,605",2018
171270 MATEIROS,,"1,483",2018
171280 MAURILANDIA DO TOCANTINS,,"1,477",2018
171320 MIRACEMA DO TOCANTINS,,"10,821",2018
171330 MIRANORTE,,"5,468",2018
171360 MONTE DO CARMO,,"3,215",2018
171370 MONTE SANTO DO TOCANTINS,,"1,429",2018
171380 PALMEIRAS DO TOCANTINS,,"2,944",2018
171395 MURICILANDIA,,"1,136",2018
171420 NATIVIDADE,,"5,593",2018
171430 NAZARE,,"2,200",2018
171488 NOVA OLINDA,,"6,271",2018
171500 NOVA ROSALANDIA,,"2,280",2018
171510 NOVO ACORDO,,"2,301",2018
171515 NOVO ALEGRE,,925,2018
171525 NOVO JARDIM,,"1,465",2018
171550 OLIVEIRA DE FATIMA,,953,2018
171570 PALMEIRANTE,,"2,408",2018
171575 PALMEIROPOLIS,,"4,418",2018
171610 PARAISO DO TOCANTINS,,"27,239",2018
171620 PARANA,,"5,759",2018
171630 PAU D\'ARCO,,"1,902",2018
171650 PEDRO AFONSO,,"7,542",2018
171660 PEIXE,,"4,232",2018
171665 PEQUIZEIRO,,"2,294",2018
171670 COLMEIA,,"5,167",2018
171700 PINDORAMA DO TOCANTINS,,"2,711",2018
171720 PIRAQUE,,976,2018
171750 PIUM,,"3,184",2018
171780 PONTE ALTA DO BOM JESUS,,"2,035",2018
171790 PONTE ALTA DO TOCANTINS,,"3,208",2018
171800 PORTO ALEGRE DO TOCANTINS,,"1,560",2018
171820 PORTO NACIONAL,,"36,703",2018
171830 PRAIA NORTE,,"3,009",2018
171840 PRESIDENTE KENNEDY,,"1,540",2018
171845 PUGMIL,,"1,317",2018
171850 RECURSOLANDIA,,"1,542",2018
171855 RIACHINHO,,"2,687",2018
171865 RIO DA CONCEICAO,,"1,066",2018
171870 RIO DOS BOIS,,"1,418",2018
171875 RIO SONO,,"2,522",2018
171880 SAMPAIO,,"3,136",2018
171884 SANDOLANDIA,,"1,497",2018
171886 SANTA FE DO ARAGUAIA,,"3,547",2018
171888 SANTA MARIA DO TOCANTINS,,"1,752",2018
171889 SANTA RITA DO TOCANTINS,,"1,362",2018
171890 SANTA ROSA DO TOCANTINS,,"2,718",2018
171900 SANTA TEREZA DO TOCANTINS,,"1,282",2018
172000 SANTA TEREZINHA DO TOCANTINS,,949,2018
172010 SAO BENTO DO TOCANTINS,,"2,461",2018
172015 SAO FELIX DO TOCANTINS,,898,2018
172020 SAO MIGUEL DO TOCANTINS,,"5,808",2018
172025 SAO SALVADOR DO TOCANTINS,,"1,382",2018
172030 SAO SEBASTIAO DO TOCANTINS,,"2,687",2018
172049 SAO VALERIO,,"2,352",2018
172065 SILVANOPOLIS,,"2,201",2018
172080 SITIO NOVO DO TOCANTINS,,"5,554",2018
172085 SUCUPIRA,,"1,134",2018
172090 TAGUATINGA,,"5,662",2018
172093 TAIPAS DO TOCANTINS,,672,2018
172097 TALISMA,,"1,468",2018
172100 PALMAS,,"174,914",2018
172110 TOCANTINIA,,"6,244",2018
172120 TOCANTINOPOLIS,,"14,235",2018
172125 TUPIRAMA,,998,2018
172130 TUPIRATINS,,738,2018
172208 WANDERLANDIA,,"3,405",2018
172210 XAMBIOA,,"6,897",2018
210005 ACAILANDIA,,"76,023",2018
210010 AFONSO CUNHA,,"4,929",2018
210015 AGUA DOCE DO MARANHAO,,"8,281",2018
210020 ALCANTARA,,"9,910",2018
210030 ALDEIAS ALTAS,,"12,711",2018
210040 ALTAMIRA DO MARANHAO,,"6,445",2018
210043 ALTO ALEGRE DO MARANHAO,,"16,517",2018
210047 ALTO ALEGRE DO PINDARE,,"20,499",2018
210050 ALTO PARNAIBA,,"5,593",2018
210055 AMAPA DO MARANHAO,,"4,761",2018
210060 AMARANTE DO MARANHAO,,"26,853",2018
210070 ANAJATUBA,,"11,058",2018
210080 ANAPURUS,,"12,421",2018
210083 APICUM-ACU,,"9,664",2018
210087 ARAGUANA,,"6,037",2018
210090 ARAIOSES,,"14,648",2018
210095 ARAME,,"10,700",2018
210100 ARARI,,"14,816",2018
210110 AXIXA,,"3,637",2018
210120 BACABAL,,"42,359",2018
210125 BACABEIRA,,"9,522",2018
210130 BACURI,,"6,751",2018
210135 BACURITUBA,,"3,143",2018
210140 BALSAS,,"57,898",2018
210150 BARAO DE GRAJAU,,"11,980",2018
210160 BARRA DO CORDA,,"37,073",2018
210170 BARREIRINHAS,,"48,998",2018
210173 BELAGUA,,"4,734",2018
210177 BELA VISTA DO MARANHAO,,"7,215",2018
210180 BENEDITO LEITE,,"2,273",2018
210190 BEQUIMAO,,"2,798",2018
210193 BERNARDO DO MEARIM,,"4,651",2018
210197 BOA VISTA DO GURUPI,,"5,928",2018
210200 BOM JARDIM,,"20,970",2018
210203 BOM JESUS DAS SELVAS,,"22,379",2018
210207 BOM LUGAR,,"5,047",2018
210210 BREJO,,"11,114",2018
210215 BREJO DE AREIA,,"7,261",2018
210220 BURITI,,"21,660",2018
210230 BURITI BRAVO,,"12,968",2018
210232 BURITICUPU,,"49,174",2018
210235 BURITIRANA,,"7,093",2018
210237 CACHOEIRA GRANDE,,"5,633",2018
210240 CAJAPIO,,"4,388",2018
210250 CAJARI,,"10,596",2018
210255 CAMPESTRE DO MARANHAO,,"8,975",2018
210260 CANDIDO MENDES,,"11,828",2018
210270 CANTANHEDE,,"4,887",2018
210275 CAPINZAL DO NORTE,,"7,679",2018
210280 CAROLINA,,"14,404",2018
210290 CARUTAPERA,,"13,082",2018
210300 CAXIAS,,"77,255",2018
210310 CEDRAL,,"4,930",2018
210312 CENTRAL DO MARANHAO,,"6,782",2018
210315 CENTRO DO GUILHERME,,"4,609",2018
210317 CENTRO NOVO DO MARANHAO,,"14,056",2018
210320 CHAPADINHA,,"37,823",2018
210325 CIDELANDIA,,"7,653",2018
210330 CODO,,"57,943",2018
210340 COELHO NETO,,"29,845",2018
210350 COLINAS,,"27,213",2018
210355 CONCEICAO DO LAGO-ACU,,"8,886",2018
210360 COROATA,,"32,142",2018
210370 CURURUPU,,"23,811",2018
210375 DAVINOPOLIS,,"6,705",2018
210380 DOM PEDRO,,"8,814",2018
210390 DUQUE BACELAR,,"7,512",2018
210400 ESPERANTINOPOLIS,,"11,586",2018
210405 ESTREITO,,"20,400",2018
210407 FEIRA NOVA DO MARANHAO,,"3,675",2018
210408 FERNANDO FALCAO,,"7,229",2018
210409 FORMOSA DA SERRA NEGRA,,"9,216",2018
210410 FORTALEZA DOS NOGUEIRAS,,"8,653",2018
210420 FORTUNA,,"10,307",2018
210430 GODOFREDO VIANA,,"2,977",2018
210440 GONCALVES DIAS,,"8,597",2018
210450 GOVERNADOR ARCHER,,"5,416",2018
210455 GOVERNADOR EDISON LOBAO,,"9,784",2018
210460 GOVERNADOR EUGENIO BARROS,,"10,752",2018
210462 GOVERNADOR LUIZ ROCHA,,"5,467",2018
210465 GOVERNADOR NEWTON BELLO,,"6,468",2018
210467 GOVERNADOR NUNES FREIRE,,"16,362",2018
210470 GRACA ARANHA,,"3,674",2018
210480 GRAJAU,,"56,211",2018
210490 GUIMARAES,,"9,122",2018
210500 HUMBERTO DE CAMPOS,,"11,712",2018
210510 ICATU,,"17,486",2018
210515 IGARAPE DO MEIO,,"7,957",2018
210520 IGARAPE GRANDE,,"5,571",2018
210530 IMPERATRIZ,,"159,297",2018
210535 ITAIPAVA DO GRAJAU,,"10,487",2018
210540 ITAPECURU MIRIM,,"47,093",2018
210542 ITINGA DO MARANHAO,,"13,580",2018
210545 JATOBA,,"1,916",2018
210547 JENIPAPO DOS VIEIRAS,,"4,259",2018
210550 JOAO LISBOA,,"14,067",2018
210560 JOSELANDIA,,"7,471",2018
210565 JUNCO DO MARANHAO,,"3,646",2018
210570 LAGO DA PEDRA,,"24,745",2018
210580 LAGO DO JUNCO,,"5,631",2018
210590 LAGO VERDE,,"11,386",2018
210592 LAGOA DO MATO,,"7,365",2018
210594 LAGO DOS RODRIGUES,,"3,814",2018
210596 LAGOA GRANDE DO MARANHAO,,"8,023",2018
210598 LAJEADO NOVO,,"5,586",2018
210600 LIMA CAMPOS,,"7,572",2018
210610 LORETO,,"4,650",2018
210620 LUIS DOMINGUES,,"1,843",2018
210630 MAGALHAES DE ALMEIDA,,"4,251",2018
210632 MARACACUME,,"14,039",2018
210635 MARAJA DO SENA,,"6,157",2018
210637 MARANHAOZINHO,,"6,169",2018
210640 MATA ROMA,,"9,501",2018
210650 MATINHA,,"11,631",2018
210660 MATOES,,"16,373",2018
210663 MATOES DO NORTE,,"3,365",2018
210667 MILAGRES DO MARANHAO,,"2,140",2018
210670 MIRADOR,,"13,639",2018
210675 MIRANDA DO NORTE,,"9,645",2018
210680 MIRINZAL,,"11,153",2018
210690 MONCAO,,"17,645",2018
210700 MONTES ALTOS,,"5,525",2018
210710 MORROS,,"9,617",2018
210720 NINA RODRIGUES,,"6,560",2018
210725 NOVA COLINAS,,"2,914",2018
210730 NOVA IORQUE,,"2,854",2018
210735 NOVA OLINDA DO MARANHAO,,"6,517",2018
210740 OLHO D\'AGUA DAS CUNHAS,,"8,137",2018
210745 OLINDA NOVA DO MARANHAO,,"9,444",2018
210750 PACO DO LUMIAR,,"38,730",2018
210760 PALMEIRANDIA,,"8,782",2018
210770 PARAIBANO,,"11,651",2018
210780 PARNARAMA,,"21,548",2018
210790 PASSAGEM FRANCA,,"12,334",2018
210800 PASTOS BONS,,"10,332",2018
210805 PAULINO NEVES,,"13,518",2018
210810 PAULO RAMOS,,"12,012",2018
210820 PEDREIRAS,,"22,278",2018
210825 PEDRO DO ROSARIO,,"13,732",2018
210830 PENALVA,,"20,559",2018
210840 PERI MIRIM,,"3,272",2018
210845 PERITORO,,"16,422",2018
210850 PINDARE-MIRIM,,"15,559",2018
210860 PINHEIRO,,"42,341",2018
210870 PIO XII,,"13,910",2018
210880 PIRAPEMAS,,"10,406",2018
210890 POCAO DE PEDRAS,,"8,072",2018
210900 PORTO FRANCO,,"16,422",2018
210905 PORTO RICO DO MARANHAO,,"3,225",2018
210910 PRESIDENTE DUTRA,,"24,083",2018
210920 PRESIDENTE JUSCELINO,,"8,221",2018
210923 PRESIDENTE MEDICI,,"3,380",2018
210927 PRESIDENTE SARNEY,,"12,764",2018
210930 PRESIDENTE VARGAS,,"8,497",2018
210940 PRIMEIRA CRUZ,,"2,633",2018
210945 RAPOSA,,"15,607",2018
210950 RIACHAO,,"11,429",2018
210955 RIBAMAR FIQUENE,,"3,446",2018
210960 ROSARIO,,"22,521",2018
210970 SAMBAIBA,,"2,245",2018
210975 SANTA FILOMENA DO MARANHAO,,"3,420",2018
210980 SANTA HELENA,,"15,830",2018
210990 SANTA INES,,"57,615",2018
211000 SANTA LUZIA,,"38,271",2018
