MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
150375 JACAREACANGA,,"22,244",2015
150380 JACUNDA,,"27,964",2015
150390 JURUTI,,"27,838",2015
150400 LIMOEIRO DO AJURU,,"9,709",2015
150405 MAE DO RIO,,"13,237",2015
150410 MAGALHAES BARATA,,"3,000",2015
150420 MARABA,,"111,568",2015
150430 MARACANA,,"9,510",2015
150440 MARAPANIM,,"11,899",2015
150442 MARITUBA,,"50,170",2015
150445 MEDICILANDIA,,"9,082",2015
150450 MELGACO,,"9,055",2015
150460 MOCAJUBA,,"13,224",2015
150470 MOJU,,"29,749",2015
150475 MOJUI DOS CAMPOS,,"7,277",2015
150480 MONTE ALEGRE,,"27,347",2015
150490 MUANA,,"17,696",2015
150495 NOVA ESPERANCA DO PIRIA,,"13,989",2015
150497 NOVA IPIXUNA,,"6,532",2015
150500 NOVA TIMBOTEUA,,"4,990",2015
150503 NOVO PROGRESSO,,"24,590",2015
150506 NOVO REPARTIMENTO,,"29,223",2015
150510 OBIDOS,,"32,386",2015
150520 OEIRAS DO PARA,,"18,956",2015
150530 ORIXIMINA,,"35,838",2015
150540 OUREM,,"12,035",2015
150543 OURILANDIA DO NORTE,,"16,393",2015
150548 PACAJA,,"20,318",2015
150549 PALESTINA DO PARA,,"2,785",2015
150550 PARAGOMINAS,,"75,693",2015
150553 PARAUAPEBAS,,"130,495",2015
150555 PAU D\'ARCO,,"2,703",2015
150560 PEIXE-BOI,,"2,911",2015
150563 PICARRA,,"8,102",2015
150565 PLACAS,,"8,933",2015
150570 PONTA DE PEDRAS,,"15,572",2015
150580 PORTEL,,"31,956",2015
150590 PORTO DE MOZ,,"16,928",2015
150600 PRAINHA,,"18,273",2015
150610 PRIMAVERA,,"6,893",2015
150611 QUATIPURU,,"7,753",2015
150613 REDENCAO,,"42,786",2015
150616 RIO MARIA,,"8,342",2015
150618 RONDON DO PARA,,"19,168",2015
150619 RUROPOLIS,,"10,156",2015
150620 SALINOPOLIS,,"18,486",2015
150630 SALVATERRA,,"11,149",2015
150635 SANTA BARBARA DO PARA,,"5,504",2015
150640 SANTA CRUZ DO ARARI,,"4,889",2015
150650 SANTA IZABEL DO PARA,,"21,914",2015
150655 SANTA LUZIA DO PARA,,"11,925",2015
150658 SANTA MARIA DAS BARREIRAS,,"8,116",2015
150660 SANTA MARIA DO PARA,,"10,102",2015
150670 SANTANA DO ARAGUAIA,,"15,174",2015
150680 SANTAREM,,"170,625",2015
150690 SANTAREM NOVO,,"3,607",2015
150700 SANTO ANTONIO DO TAUA,,"13,978",2015
150710 SAO CAETANO DE ODIVELAS,,"8,216",2015
150715 SAO DOMINGOS DO ARAGUAIA,,"14,207",2015
150720 SAO DOMINGOS DO CAPIM,,"16,116",2015
150730 SAO FELIX DO XINGU,,"24,582",2015
150740 SAO FRANCISCO DO PARA,,"7,837",2015
150745 SAO GERALDO DO ARAGUAIA,,"12,729",2015
150746 SAO JOAO DA PONTA,,"3,862",2015
150747 SAO JOAO DE PIRABAS,,"13,108",2015
150750 SAO JOAO DO ARAGUAIA,,"4,819",2015
150760 SAO MIGUEL DO GUAMA,,"23,451",2015
150770 SAO SEBASTIAO DA BOA VISTA,,"19,667",2015
150775 SAPUCAIA,,"1,880",2015
150780 SENADOR JOSE PORFIRIO,,"8,614",2015
150790 SOURE,,"9,738",2015
150795 TAILANDIA,,"44,134",2015
150796 TERRA ALTA,,"6,671",2015
150797 TERRA SANTA,,"9,814",2015
150800 TOME-ACU,,"44,386",2015
150803 TRACUATEUA,,"12,642",2015
150805 TRAIRAO,,"7,860",2015
150808 TUCUMA,,"25,531",2015
150810 TUCURUI,,"55,783",2015
150812 ULIANOPOLIS,,"17,435",2015
150815 URUARA,,"16,029",2015
150820 VIGIA,,"18,916",2015
150830 VISEU,,"26,088",2015
150835 VITORIA DO XINGU,,"12,799",2015
150840 XINGUARA,,"23,911",2015
160005 SERRA DO NAVIO,,"2,022",2015
160010 AMAPA,,"5,931",2015
160015 PEDRA BRANCA DO AMAPARI,,"6,541",2015
160020 CALCOENE,,"5,529",2015
160021 CUTIAS,,"7,636",2015
160023 FERREIRA GOMES,,"6,607",2015
160025 ITAUBAL,,"1,367",2015
160027 LARANJAL DO JARI,,"26,827",2015
160030 MACAPA,,"331,264",2015
160040 MAZAGAO,,"8,109",2015
160050 OIAPOQUE,,"8,635",2015
160053 PORTO GRANDE,,"11,780",2015
160055 PRACUUBA,,"1,637",2015
160060 SANTANA,,"80,731",2015
160070 TARTARUGALZINHO,,"8,276",2015
160080 VITORIA DO JARI,,"5,552",2015
170025 ABREULANDIA,,"1,791",2015
170030 AGUIARNOPOLIS,,"2,857",2015
170035 ALIANCA DO TOCANTINS,,"2,756",2015
170040 ALMAS,,"3,521",2015
170070 ALVORADA,,"3,313",2015
170100 ANANAS,,"4,460",2015
170105 ANGICO,,"1,574",2015
170110 APARECIDA DO RIO NEGRO,,"2,687",2015
170130 ARAGOMINAS,,"2,564",2015
170190 ARAGUACEMA,,"3,083",2015
170200 ARAGUACU,,"3,462",2015
170210 ARAGUAINA,,"111,158",2015
170215 ARAGUANA,,"2,946",2015
170220 ARAGUATINS,,"15,966",2015
170230 ARAPOEMA,,"3,519",2015
170240 ARRAIAS,,"7,479",2015
170255 AUGUSTINOPOLIS,,"8,410",2015
170270 AURORA DO TOCANTINS,,"1,625",2015
170290 AXIXA DO TOCANTINS,,"6,131",2015
170300 BABACULANDIA,,"3,951",2015
170305 BANDEIRANTES DO TOCANTINS,,"1,520",2015
170307 BARRA DO OURO,,"2,523",2015
170310 BARROLANDIA,,"2,849",2015
170320 BERNARDO SAYAO,,"2,418",2015
170330 BOM JESUS DO TOCANTINS,,"3,037",2015
170360 BRASILANDIA DO TOCANTINS,,942,2015
170370 BREJINHO DE NAZARE,,"2,245",2015
170380 BURITI DO TOCANTINS,,"5,772",2015
170382 CACHOEIRINHA,,"1,049",2015
170384 CAMPOS LINDOS,,"5,649",2015
170386 CARIRI DO TOCANTINS,,"2,225",2015
170388 CARMOLANDIA,,"1,300",2015
170389 CARRASCO BONITO,,"2,250",2015
170390 CASEARA,,"2,252",2015
170410 CENTENARIO,,"1,111",2015
170460 CHAPADA DE AREIA,,592,2015
170510 CHAPADA DA NATIVIDADE,,"1,637",2015
170550 COLINAS DO TOCANTINS,,"19,842",2015
170555 COMBINADO,,"3,765",2015
170560 CONCEICAO DO TOCANTINS,,"1,889",2015
170600 COUTO MAGALHAES,,"3,009",2015
170610 CRISTALANDIA,,"3,571",2015
170625 CRIXAS DO TOCANTINS,,"1,058",2015
170650 DARCINOPOLIS,,"2,904",2015
170700 DIANOPOLIS,,"14,929",2015
170710 DIVINOPOLIS DO TOCANTINS,,"8,610",2015
170720 DOIS IRMAOS DO TOCANTINS,,"3,513",2015
170730 DUERE,,"1,940",2015
170740 ESPERANTINA,,"4,856",2015
170755 FATIMA,,"1,984",2015
170765 FIGUEIROPOLIS,,"1,665",2015
170770 FILADELFIA,,"3,910",2015
170820 FORMOSO DO ARAGUAIA,,"10,290",2015
170825 FORTALEZA DO TABOCAO,,"1,977",2015
170830 GOIANORTE,,"3,005",2015
170900 GOIATINS,,"8,203",2015
170930 GUARAI,,"14,848",2015
170950 GURUPI,,"49,110",2015
170980 IPUEIRAS,,"1,404",2015
171050 ITACAJA,,"4,686",2015
171070 ITAGUATINS,,"2,317",2015
171090 ITAPIRATINS,,"1,871",2015
171110 ITAPORA DO TOCANTINS,,"1,473",2015
171150 JAU DO TOCANTINS,,"1,617",2015
171180 JUARINA,,"1,166",2015
171190 LAGOA DA CONFUSAO,,"8,518",2015
171195 LAGOA DO TOCANTINS,,"2,738",2015
171200 LAJEADO,,"1,601",2015
171215 LAVANDEIRA,,906,2015
171240 LIZARDA,,"1,538",2015
171245 LUZINOPOLIS,,"1,215",2015
171250 MARIANOPOLIS DO TOCANTINS,,"2,167",2015
171270 MATEIROS,,"1,636",2015
171280 MAURILANDIA DO TOCANTINS,,"1,695",2015
171320 MIRACEMA DO TOCANTINS,,"12,039",2015
171330 MIRANORTE,,"6,187",2015
171360 MONTE DO CARMO,,"4,191",2015
171370 MONTE SANTO DO TOCANTINS,,"1,100",2015
171380 PALMEIRAS DO TOCANTINS,,"2,677",2015
171395 MURICILANDIA,,"1,320",2015
171420 NATIVIDADE,,"5,128",2015
171430 NAZARE,,"3,131",2015
171488 NOVA OLINDA,,"4,708",2015
171500 NOVA ROSALANDIA,,"2,303",2015
171510 NOVO ACORDO,,"2,280",2015
171515 NOVO ALEGRE,,"1,345",2015
171525 NOVO JARDIM,,"1,252",2015
171550 OLIVEIRA DE FATIMA,,753,2015
171570 PALMEIRANTE,,"2,898",2015
171575 PALMEIROPOLIS,,"4,908",2015
171610 PARAISO DO TOCANTINS,,"24,368",2015
171620 PARANA,,"4,752",2015
171630 PAU D\'ARCO,,"2,286",2015
171650 PEDRO AFONSO,,"7,520",2015
171660 PEIXE,,"4,764",2015
171665 PEQUIZEIRO,,"2,107",2015
171670 COLMEIA,,"5,382",2015
171700 PINDORAMA DO TOCANTINS,,"2,818",2015
171720 PIRAQUE,,"1,375",2015
171750 PIUM,,"3,436",2015
171780 PONTE ALTA DO BOM JESUS,,"1,900",2015
171790 PONTE ALTA DO TOCANTINS,,"4,849",2015
171800 PORTO ALEGRE DO TOCANTINS,,"1,538",2015
171820 PORTO NACIONAL,,"40,376",2015
171830 PRAIA NORTE,,"3,427",2015
171840 PRESIDENTE KENNEDY,,"1,350",2015
171845 PUGMIL,,"1,748",2015
171850 RECURSOLANDIA,,"1,963",2015
171855 RIACHINHO,,"3,046",2015
171865 RIO DA CONCEICAO,,"1,065",2015
171870 RIO DOS BOIS,,"1,616",2015
171875 RIO SONO,,"2,436",2015
171880 SAMPAIO,,"2,419",2015
171884 SANDOLANDIA,,"1,996",2015
171886 SANTA FE DO ARAGUAIA,,"4,243",2015
171888 SANTA MARIA DO TOCANTINS,,"1,723",2015
171889 SANTA RITA DO TOCANTINS,,"1,174",2015
171890 SANTA ROSA DO TOCANTINS,,"2,877",2015
171900 SANTA TEREZA DO TOCANTINS,,"1,633",2015
172000 SANTA TEREZINHA DO TOCANTINS,,"1,456",2015
172010 SAO BENTO DO TOCANTINS,,"2,593",2015
172015 SAO FELIX DO TOCANTINS,,997,2015
172020 SAO MIGUEL DO TOCANTINS,,"5,009",2015
172025 SAO SALVADOR DO TOCANTINS,,"1,343",2015
172030 SAO SEBASTIAO DO TOCANTINS,,"2,166",2015
172049 SAO VALERIO,,"2,547",2015
172065 SILVANOPOLIS,,"3,998",2015
172080 SITIO NOVO DO TOCANTINS,,"5,597",2015
172085 SUCUPIRA,,"1,089",2015
172090 TAGUATINGA,,"6,662",2015
172093 TAIPAS DO TOCANTINS,,"1,513",2015
172097 TALISMA,,"1,351",2015
172100 PALMAS,,"224,531",2015
172110 TOCANTINIA,,"5,896",2015
172120 TOCANTINOPOLIS,,"16,576",2015
172125 TUPIRAMA,,"1,281",2015
172130 TUPIRATINS,,943,2015
172208 WANDERLANDIA,,"4,669",2015
172210 XAMBIOA,,"7,770",2015
210005 ACAILANDIA,,"103,494",2015
210010 AFONSO CUNHA,,"5,742",2015
210015 AGUA DOCE DO MARANHAO,,"8,483",2015
210020 ALCANTARA,,"4,842",2015
210030 ALDEIAS ALTAS,,"15,628",2015
210040 ALTAMIRA DO MARANHAO,,"3,170",2015
210043 ALTO ALEGRE DO MARANHAO,,"13,707",2015
210047 ALTO ALEGRE DO PINDARE,,"17,863",2015
210050 ALTO PARNAIBA,,"6,817",2015
210055 AMAPA DO MARANHAO,,"7,175",2015
210060 AMARANTE DO MARANHAO,,"30,286",2015
210070 ANAJATUBA,,"11,936",2015
210080 ANAPURUS,,"12,042",2015
210083 APICUM-ACU,,"8,715",2015
210087 ARAGUANA,,"7,595",2015
210090 ARAIOSES,,"19,186",2015
210095 ARAME,,"10,756",2015
210100 ARARI,,"18,523",2015
210110 AXIXA,,"6,537",2015
210120 BACABAL,,"61,171",2015
210125 BACABEIRA,,"10,366",2015
210130 BACURI,,"7,017",2015
210135 BACURITUBA,,"1,893",2015
210140 BALSAS,,"71,963",2015
210150 BARAO DE GRAJAU,,"9,882",2015
210160 BARRA DO CORDA,,"72,459",2015
210170 BARREIRINHAS,,"44,578",2015
210173 BELAGUA,,"6,033",2015
210177 BELA VISTA DO MARANHAO,,"7,651",2015
210180 BENEDITO LEITE,,"2,803",2015
210190 BEQUIMAO,,"12,066",2015
210193 BERNARDO DO MEARIM,,"3,985",2015
210197 BOA VISTA DO GURUPI,,"7,034",2015
210200 BOM JARDIM,,"14,912",2015
210203 BOM JESUS DAS SELVAS,,"30,466",2015
210207 BOM LUGAR,,"10,481",2015
210210 BREJO,,"17,464",2015
210215 BREJO DE AREIA,,"5,257",2015
210220 BURITI,,"17,575",2015
210230 BURITI BRAVO,,"13,362",2015
210232 BURITICUPU,,"59,433",2015
210235 BURITIRANA,,"10,266",2015
210237 CACHOEIRA GRANDE,,"6,039",2015
210240 CAJAPIO,,"4,116",2015
210250 CAJARI,,"10,679",2015
210255 CAMPESTRE DO MARANHAO,,"10,656",2015
210260 CANDIDO MENDES,,"11,622",2015
210270 CANTANHEDE,,"9,690",2015
210275 CAPINZAL DO NORTE,,"7,572",2015
210280 CAROLINA,,"17,074",2015
210290 CARUTAPERA,,"16,464",2015
210300 CAXIAS,,"109,184",2015
210310 CEDRAL,,"4,676",2015
210312 CENTRAL DO MARANHAO,,"4,532",2015
210315 CENTRO DO GUILHERME,,"8,388",2015
210317 CENTRO NOVO DO MARANHAO,,"11,922",2015
210320 CHAPADINHA,,"51,011",2015
210325 CIDELANDIA,,"10,844",2015
210330 CODO,,"92,923",2015
210340 COELHO NETO,,"43,952",2015
210350 COLINAS,,"23,149",2015
210355 CONCEICAO DO LAGO-ACU,,"7,990",2015
210360 COROATA,,"31,394",2015
210370 CURURUPU,,"18,304",2015
210375 DAVINOPOLIS,,"15,551",2015
210380 DOM PEDRO,,"15,022",2015
210390 DUQUE BACELAR,,"10,132",2015
210400 ESPERANTINOPOLIS,,"9,511",2015
210405 ESTREITO,,"23,371",2015
210407 FEIRA NOVA DO MARANHAO,,"3,264",2015
210408 FERNANDO FALCAO,,"7,541",2015
210409 FORMOSA DA SERRA NEGRA,,"9,366",2015
210410 FORTALEZA DOS NOGUEIRAS,,"5,924",2015
210420 FORTUNA,,"15,514",2015
210430 GODOFREDO VIANA,,"6,155",2015
210440 GONCALVES DIAS,,"9,730",2015
210450 GOVERNADOR ARCHER,,"5,470",2015
210455 GOVERNADOR EDISON LOBAO,,"12,076",2015
210460 GOVERNADOR EUGENIO BARROS,,"9,881",2015
210462 GOVERNADOR LUIZ ROCHA,,"6,263",2015
210465 GOVERNADOR NEWTON BELLO,,"6,008",2015
210467 GOVERNADOR NUNES FREIRE,,"23,627",2015
210470 GRACA ARANHA,,"3,897",2015
210480 GRAJAU,,"58,101",2015
210490 GUIMARAES,,"7,115",2015
210500 HUMBERTO DE CAMPOS,,"23,707",2015
210510 ICATU,,"12,214",2015
210515 IGARAPE DO MEIO,,"8,637",2015
210520 IGARAPE GRANDE,,"5,220",2015
210530 IMPERATRIZ,,"226,019",2015
210535 ITAIPAVA DO GRAJAU,,"8,965",2015
210540 ITAPECURU MIRIM,,"45,721",2015
210542 ITINGA DO MARANHAO,,"16,907",2015
210545 JATOBA,,"3,845",2015
210547 JENIPAPO DOS VIEIRAS,,"17,560",2015
210550 JOAO LISBOA,,"24,511",2015
210560 JOSELANDIA,,"7,363",2015
210565 JUNCO DO MARANHAO,,"4,838",2015
210570 LAGO DA PEDRA,,"40,142",2015
210580 LAGO DO JUNCO,,"7,053",2015
210590 LAGO VERDE,,"6,869",2015
210592 LAGOA DO MATO,,"10,208",2015
210594 LAGO DOS RODRIGUES,,"4,298",2015
210596 LAGOA GRANDE DO MARANHAO,,"4,710",2015
210598 LAJEADO NOVO,,"6,861",2015
210600 LIMA CAMPOS,,"3,819",2015
210610 LORETO,,"4,924",2015
210620 LUIS DOMINGUES,,"2,893",2015
210630 MAGALHAES DE ALMEIDA,,"6,864",2015
210632 MARACACUME,,"13,612",2015
210635 MARAJA DO SENA,,"7,700",2015
210637 MARANHAOZINHO,,"7,907",2015
210640 MATA ROMA,,"2,012",2015
210650 MATINHA,,"13,380",2015
210660 MATOES,,"14,593",2015
210663 MATOES DO NORTE,,"4,095",2015
210667 MILAGRES DO MARANHAO,,"5,659",2015
210670 MIRADOR,,"11,794",2015
210675 MIRANDA DO NORTE,,"12,146",2015
210680 MIRINZAL,,"6,900",2015
210690 MONCAO,,"22,334",2015
210700 MONTES ALTOS,,"5,532",2015
210710 MORROS,,"9,201",2015
210720 NINA RODRIGUES,,"6,505",2015
210725 NOVA COLINAS,,"2,864",2015
210730 NOVA IORQUE,,"1,955",2015
210735 NOVA OLINDA DO MARANHAO,,"7,353",2015
210740 OLHO D\'AGUA DAS CUNHAS,,"4,791",2015
210745 OLINDA NOVA DO MARANHAO,,"4,815",2015
210750 PACO DO LUMIAR,,"47,141",2015
210760 PALMEIRANDIA,,"8,007",2015
210770 PARAIBANO,,"13,570",2015
210780 PARNARAMA,,"18,598",2015
210790 PASSAGEM FRANCA,,"11,292",2015
210800 PASTOS BONS,,"11,552",2015
210805 PAULINO NEVES,,"7,973",2015
210810 PAULO RAMOS,,"15,494",2015
210820 PEDREIRAS,,"16,659",2015
210825 PEDRO DO ROSARIO,,"10,693",2015
210830 PENALVA,,"21,635",2015
210840 PERI MIRIM,,"4,434",2015
210845 PERITORO,,"19,329",2015
210850 PINDARE-MIRIM,,"20,186",2015
210860 PINHEIRO,,"56,442",2015
210870 PIO XII,,"16,829",2015
210880 PIRAPEMAS,,"14,516",2015
210890 POCAO DE PEDRAS,,"12,303",2015
210900 PORTO FRANCO,,"15,541",2015
210905 PORTO RICO DO MARANHAO,,"3,661",2015
210910 PRESIDENTE DUTRA,,"44,817",2015
210920 PRESIDENTE JUSCELINO,,"9,555",2015
210923 PRESIDENTE MEDICI,,"4,914",2015
210927 PRESIDENTE SARNEY,,"5,764",2015
210930 PRESIDENTE VARGAS,,"8,147",2015
210940 PRIMEIRA CRUZ,,"8,708",2015
210945 RAPOSA,,"17,415",2015
210950 RIACHAO,,"17,084",2015
210955 RIBAMAR FIQUENE,,"6,032",2015
210960 ROSARIO,,"26,496",2015
210970 SAMBAIBA,,"3,017",2015
210975 SANTA FILOMENA DO MARANHAO,,"5,018",2015
210980 SANTA HELENA,,"16,062",2015
210990 SANTA INES,,"39,115",2015
