MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
120001 ACRELANDIA,,"10,136",2000
120005 ASSIS BRASIL,,"6,296",2000
120010 BRASILEIA,,"36,304",2000
120013 BUJARI,,"8,552",2000
120017 CAPIXABA,,"9,011",2000
120020 CRUZEIRO DO SUL,,"103,458",2000
120025 EPITACIOLANDIA,,"25,629",2000
120030 FEIJO,,"49,185",2000
120032 JORDAO,,"8,036",2000
120033 MANCIO LIMA,,"14,633",2000
120034 MANOEL URBANO,,"11,798",2000
120035 MARECHAL THAUMATURGO,,"27,819",2000
120038 PLACIDO DE CASTRO,,"21,002",2000
120039 PORTO WALTER,,"9,106",2000
120040 RIO BRANCO,,"356,961",2000
120042 RODRIGUES ALVES,,"24,039",2000
120043 SANTA ROSA DO PURUS,,"6,089",2000
120045 SENADOR GUIOMARD,,"21,404",2000
120050 SENA MADUREIRA,,"53,070",2000
120060 TARAUACA,,"50,487",2000
120070 XAPURI,,"29,242",2000
120080 PORTO ACRE,,"14,846",2000
130002 ALVARAES,,"19,215",2000
130006 AMATURA,,"11,671",2000
130008 ANAMA,,"14,250",2000
130010 ANORI,,"24,145",2000
130014 APUI,,"18,856",2000
130020 ATALAIA DO NORTE,,"25,687",2000
130030 AUTAZES,,"90,552",2000
130040 BARCELOS,,"25,028",2000
130050 BARREIRINHA,,"55,878",2000
130060 BENJAMIN CONSTANT,,"52,546",2000
130063 BERURI,,"19,854",2000
130068 BOA VISTA DO RAMOS,,"16,744",2000
130070 BOCA DO ACRE,,"45,932",2000
130080 BORBA,,"41,007",2000
130083 CAAPIRANGA,,"13,868",2000
130090 CANUTAMA,,"15,781",2000
130100 CARAUARI,,"44,816",2000
130110 CAREIRO,,"19,814",2000
130115 CAREIRO DA VARZEA,,"28,247",2000
130120 COARI,,"82,069",2000
130130 CODAJAS,,"24,231",2000
130140 EIRUNEPE,,"66,381",2000
130150 ENVIRA,,"43,227",2000
130160 FONTE BOA,,"48,157",2000
130165 GUAJARA,,"20,541",2000
130170 HUMAITA,,"84,402",2000
130180 IPIXUNA,,"52,603",2000
130185 IRANDUBA,,"39,058",2000
130190 ITACOATIARA,,"109,195",2000
130195 ITAMARATI,,"15,402",2000
130200 ITAPIRANGA,,"12,347",2000
130210 JAPURA,,"8,603",2000
130220 JURUA,,"19,209",2000
130230 JUTAI,,"36,773",2000
130240 LABREA,,"41,768",2000
130250 MANACAPURU,,"100,628",2000
130255 MANAQUIRI,,"20,606",2000
130260 MANAUS,,"2,031,694",2000
130270 MANICORE,,"47,457",2000
130280 MARAA,,"10,999",2000
130290 MAUES,,"63,794",2000
130300 NHAMUNDA,,"28,079",2000
130310 NOVA OLINDA DO NORTE,,"60,608",2000
130320 NOVO AIRAO,,"19,613",2000
130330 NOVO ARIPUANA,,"17,381",2000
130340 PARINTINS,,"114,552",2000
130350 PAUINI,,"28,794",2000
130353 PRESIDENTE FIGUEIREDO,,"26,665",2000
130356 RIO PRETO DA EVA,,"17,367",2000
130360 SANTA ISABEL DO RIO NEGRO,,"26,705",2000
130370 SANTO ANTONIO DO ICA,,"34,332",2000
130380 SAO GABRIEL DA CACHOEIRA,,"98,468",2000
130390 SAO PAULO DE OLIVENCA,,"37,956",2000
130395 SAO SEBASTIAO DO UATUMA,,"20,784",2000
130400 SILVES,,"9,922",2000
130406 TABATINGA,,"76,186",2000
130410 TAPAUA,,"25,001",2000
130420 TEFE,,"104,223",2000
130423 TONANTINS,,"19,197",2000
130426 UARINI,,"11,021",2000
130430 URUCARA,,"20,286",2000
130440 URUCURITUBA,,"14,921",2000
140002 AMAJARI,,"8,339",2000
140005 ALTO ALEGRE,,"27,260",2000
140010 BOA VISTA,,"451,340",2000
140015 BONFIM,,"18,913",2000
140017 CANTA,,"14,146",2000
140020 CARACARAI,,"23,767",2000
140023 CAROEBE,,"11,605",2000
140028 IRACEMA,,"5,575",2000
140030 MUCAJAI,,"19,632",2000
140040 NORMANDIA,,"22,117",2000
140045 PACARAIMA,,"34,010",2000
140047 RORAINOPOLIS,,"25,989",2000
140050 SAO JOAO DA BALIZA,,"8,071",2000
140060 SAO LUIZ,,"9,635",2000
140070 UIRAMUTA,,"15,856",2000
150010 ABAETETUBA,,"147,870",2000
150013 ABEL FIGUEIREDO,,"8,177",2000
150020 ACARA,,"137,694",2000
150030 AFUA,,"52,808",2000
150034 AGUA AZUL DO NORTE,,"12,907",2000
150040 ALENQUER,,"84,361",2000
150050 ALMEIRIM,,"58,034",2000
150060 ALTAMIRA,,"96,519",2000
150070 ANAJAS,,"27,930",2000
150080 ANANINDEUA,,"604,555",2000
150085 ANAPU,,"21,669",2000
150090 AUGUSTO CORREA,,"36,596",2000
150095 AURORA DO PARA,,"38,861",2000
150100 AVEIRO,,"22,649",2000
150110 BAGRE,,"22,637",2000
150120 BAIAO,,"34,925",2000
150125 BANNACH,,"8,366",2000
150130 BARCARENA,,"92,910",2000
150140 BELEM,,"1,844,303",2000
150145 BELTERRA,,"22,641",2000
150150 BENEVIDES,,"53,577",2000
150157 BOM JESUS DO TOCANTINS,,"15,901",2000
150160 BONITO,,"19,713",2000
150170 BRAGANCA,,"117,122",2000
150172 BRASIL NOVO,,"18,615",2000
150175 BREJO GRANDE DO ARAGUAIA,,"18,248",2000
150178 BREU BRANCO,,"50,858",2000
150180 BREVES,,"134,379",2000
150190 BUJARU,,"35,398",2000
150195 CACHOEIRA DO PIRIA,,"18,729",2000
150200 CACHOEIRA DO ARARI,,"21,314",2000
150210 CAMETA,,"131,725",2000
150215 CANAA DOS CARAJAS,,"45,563",2000
150220 CAPANEMA,,"77,548",2000
150230 CAPITAO POCO,,"50,785",2000
150240 CASTANHAL,,"256,720",2000
150250 CHAVES,,"15,513",2000
150260 COLARES,,"16,107",2000
150270 CONCEICAO DO ARAGUAIA,,"115,310",2000
150275 CONCORDIA DO PARA,,"35,417",2000
150276 CUMARU DO NORTE,,"6,665",2000
150277 CURIONOPOLIS,,"32,299",2000
150280 CURRALINHO,,"33,659",2000
150285 CURUA,,"22,552",2000
150290 CURUCA,,"33,635",2000
150293 DOM ELISEU,,"72,290",2000
150295 ELDORADO DOS CARAJAS,,"51,678",2000
150300 FARO,,"14,605",2000
150304 FLORESTA DO ARAGUAIA,,"15,075",2000
150307 GARRAFAO DO NORTE,,"48,892",2000
150309 GOIANESIA DO PARA,,"41,429",2000
150310 GURUPA,,"37,104",2000
150320 IGARAPE-ACU,,"43,404",2000
150330 IGARAPE-MIRI,,"73,600",2000
150340 INHANGAPI,,"11,974",2000
150345 IPIXUNA DO PARA,,"38,593",2000
150350 IRITUIA,,"36,077",2000
150360 ITAITUBA,,"147,209",2000
150370 ITUPIRANGA,,"48,580",2000
150375 JACAREACANGA,,"22,376",2000
150380 JACUNDA,,"92,517",2000
150390 JURUTI,,"62,828",2000
150400 LIMOEIRO DO AJURU,,"20,596",2000
150405 MAE DO RIO,,"48,095",2000
150410 MAGALHAES BARATA,,"13,622",2000
150420 MARABA,,"261,227",2000
150430 MARACANA,,"33,841",2000
150440 MARAPANIM,,"34,405",2000
150442 MARITUBA,,"93,922",2000
150445 MEDICILANDIA,,"35,420",2000
150450 MELGACO,,"27,573",2000
150460 MOCAJUBA,,"39,452",2000
150470 MOJU,,"79,189",2000
150480 MONTE ALEGRE,,"85,715",2000
150490 MUANA,,"37,172",2000
150495 NOVA ESPERANCA DO PIRIA,,"31,917",2000
150497 NOVA IPIXUNA,,"28,658",2000
150500 NOVA TIMBOTEUA,,"16,745",2000
150503 NOVO PROGRESSO,,"31,206",2000
150506 NOVO REPARTIMENTO,,"64,107",2000
150510 OBIDOS,,"65,469",2000
150520 OEIRAS DO PARA,,"32,556",2000
150530 ORIXIMINA,,"119,255",2000
150540 OUREM,,"27,831",2000
150543 OURILANDIA DO NORTE,,"31,210",2000
150548 PACAJA,,"64,877",2000
150549 PALESTINA DO PARA,,"10,420",2000
150550 PARAGOMINAS,,"149,121",2000
150553 PARAUAPEBAS,,"170,283",2000
150555 PAU D\'ARCO,,"7,506",2000
150560 PEIXE-BOI,,"8,630",2000
150563 PICARRA,,"26,146",2000
150565 PLACAS,,"17,639",2000
150570 PONTA DE PEDRAS,,"31,189",2000
150580 PORTEL,,"56,733",2000
150590 PORTO DE MOZ,,"51,954",2000
150600 PRAINHA,,"30,364",2000
150610 PRIMAVERA,,"11,560",2000
150611 QUATIPURU,,"14,549",2000
150613 REDENCAO,,"111,046",2000
150616 RIO MARIA,,"29,703",2000
150618 RONDON DO PARA,,"60,301",2000
150619 RUROPOLIS,,"52,852",2000
150620 SALINOPOLIS,,"38,388",2000
150630 SALVATERRA,,"23,906",2000
150635 SANTA BARBARA DO PARA,,"21,025",2000
150640 SANTA CRUZ DO ARARI,,"10,237",2000
150650 SANTA IZABEL DO PARA,,"75,926",2000
150655 SANTA LUZIA DO PARA,,"26,960",2000
150658 SANTA MARIA DAS BARREIRAS,,"19,507",2000
150660 SANTA MARIA DO PARA,,"29,832",2000
150670 SANTANA DO ARAGUAIA,,"36,872",2000
150680 SANTAREM,,"433,870",2000
150690 SANTAREM NOVO,,"7,508",2000
150700 SANTO ANTONIO DO TAUA,,"35,311",2000
150710 SAO CAETANO DE ODIVELAS,,"18,958",2000
150715 SAO DOMINGOS DO ARAGUAIA,,"39,673",2000
150720 SAO DOMINGOS DO CAPIM,,"44,697",2000
150730 SAO FELIX DO XINGU,,"36,083",2000
150740 SAO FRANCISCO DO PARA,,"12,688",2000
150745 SAO GERALDO DO ARAGUAIA,,"43,485",2000
150746 SAO JOAO DA PONTA,,"6,849",2000
150747 SAO JOAO DE PIRABAS,,"19,928",2000
150750 SAO JOAO DO ARAGUAIA,,"14,462",2000
150760 SAO MIGUEL DO GUAMA,,"54,199",2000
150770 SAO SEBASTIAO DA BOA VISTA,,"20,981",2000
150775 SAPUCAIA,,"7,660",2000
150780 SENADOR JOSE PORFIRIO,,"20,710",2000
150790 SOURE,,"24,618",2000
150795 TAILANDIA,,"56,295",2000
150796 TERRA ALTA,,"15,104",2000
150797 TERRA SANTA,,"27,159",2000
150800 TOME-ACU,,"76,950",2000
150803 TRACUATEUA,,"30,917",2000
150805 TRAIRAO,,"11,731",2000
150808 TUCUMA,,"61,495",2000
150810 TUCURUI,,"117,775",2000
150812 ULIANOPOLIS,,"24,801",2000
150815 URUARA,,"40,253",2000
150820 VIGIA,,"70,273",2000
150830 VISEU,,"52,912",2000
150835 VITORIA DO XINGU,,"18,738",2000
150840 XINGUARA,,"50,968",2000
160005 SERRA DO NAVIO,,"8,250",2000
160010 AMAPA,,"19,874",2000
160015 PEDRA BRANCA DO AMAPARI,,"6,350",2000
160020 CALCOENE,,"10,601",2000
160021 CUTIAS,,"8,986",2000
160023 FERREIRA GOMES,,"6,271",2000
160025 ITAUBAL,,"5,339",2000
160027 LARANJAL DO JARI,,"63,829",2000
160030 MACAPA,,"407,441",2000
160040 MAZAGAO,,"21,337",2000
160050 OIAPOQUE,,"27,415",2000
160053 PORTO GRANDE,,"11,431",2000
160055 PRACUUBA,,"4,045",2000
160060 SANTANA,,"158,351",2000
160070 TARTARUGALZINHO,,"26,144",2000
160080 VITORIA DO JARI,,"15,779",2000
170025 ABREULANDIA,,"4,537",2000
170030 AGUIARNOPOLIS,,"6,191",2000
170035 ALIANCA DO TOCANTINS,,"6,978",2000
170040 ALMAS,,"17,475",2000
170070 ALVORADA,,"19,285",2000
170100 ANANAS,,"17,147",2000
170105 ANGICO,,"3,717",2000
170110 APARECIDA DO RIO NEGRO,,"5,417",2000
170130 ARAGOMINAS,,"7,464",2000
170190 ARAGUACEMA,,"10,250",2000
170200 ARAGUACU,,"19,577",2000
170210 ARAGUAINA,,"183,789",2000
170215 ARAGUANA,,"7,732",2000
170220 ARAGUATINS,,"41,578",2000
170230 ARAPOEMA,,"10,292",2000
170240 ARRAIAS,,"19,595",2000
170255 AUGUSTINOPOLIS,,"27,822",2000
170270 AURORA DO TOCANTINS,,"5,720",2000
170290 AXIXA DO TOCANTINS,,"16,378",2000
170300 BABACULANDIA,,"14,567",2000
170305 BANDEIRANTES DO TOCANTINS,,"4,437",2000
170307 BARRA DO OURO,,"6,366",2000
170310 BARROLANDIA,,"5,638",2000
170320 BERNARDO SAYAO,,"5,567",2000
170330 BOM JESUS DO TOCANTINS,,"2,991",2000
170360 BRASILANDIA DO TOCANTINS,,"2,587",2000
170370 BREJINHO DE NAZARE,,"6,464",2000
170380 BURITI DO TOCANTINS,,"17,586",2000
170382 CACHOEIRINHA,,"3,579",2000
170384 CAMPOS LINDOS,,"11,325",2000
170386 CARIRI DO TOCANTINS,,"3,073",2000
170388 CARMOLANDIA,,"4,971",2000
170389 CARRASCO BONITO,,"4,278",2000
170390 CASEARA,,"10,615",2000
170410 CENTENARIO,,"3,104",2000
170460 CHAPADA DE AREIA,,"1,630",2000
170510 CHAPADA DA NATIVIDADE,,"6,767",2000
170550 COLINAS DO TOCANTINS,,"48,478",2000
170555 COMBINADO,,"9,049",2000
170560 CONCEICAO DO TOCANTINS,,"9,978",2000
170600 COUTO MAGALHAES,,"5,212",2000
170610 CRISTALANDIA,,"14,685",2000
170625 CRIXAS DO TOCANTINS,,"2,574",2000
170650 DARCINOPOLIS,,"6,228",2000
170700 DIANOPOLIS,,"34,206",2000
170710 DIVINOPOLIS DO TOCANTINS,,"9,908",2000
170720 DOIS IRMAOS DO TOCANTINS,,"12,867",2000
170730 DUERE,,"5,436",2000
170740 ESPERANTINA,,"18,252",2000
170755 FATIMA,,"4,302",2000
170765 FIGUEIROPOLIS,,"10,328",2000
170770 FILADELFIA,,"13,035",2000
170820 FORMOSO DO ARAGUAIA,,"25,401",2000
170825 FORTALEZA DO TABOCAO,,"3,904",2000
170830 GOIANORTE,,"10,059",2000
170900 GOIATINS,,"21,075",2000
170930 GUARAI,,"40,058",2000
170950 GURUPI,,"87,964",2000
170980 IPUEIRAS,,"2,184",2000
171050 ITACAJA,,"11,874",2000
171070 ITAGUATINS,,"15,461",2000
171090 ITAPIRATINS,,"5,032",2000
171110 ITAPORA DO TOCANTINS,,"8,483",2000
171150 JAU DO TOCANTINS,,"3,687",2000
171180 JUARINA,,"4,397",2000
171190 LAGOA DA CONFUSAO,,"11,800",2000
171195 LAGOA DO TOCANTINS,,"5,935",2000
171200 LAJEADO,,"8,183",2000
171215 LAVANDEIRA,,"1,889",2000
171240 LIZARDA,,"6,733",2000
171245 LUZINOPOLIS,,"4,183",2000
171250 MARIANOPOLIS DO TOCANTINS,,"4,987",2000
171270 MATEIROS,,"2,672",2000
171280 MAURILANDIA DO TOCANTINS,,"6,144",2000
171320 MIRACEMA DO TOCANTINS,,"35,449",2000
171330 MIRANORTE,,"20,608",2000
171360 MONTE DO CARMO,,"9,520",2000
171370 MONTE SANTO DO TOCANTINS,,"2,201",2000
171380 PALMEIRAS DO TOCANTINS,,"5,635",2000
171395 MURICILANDIA,,"5,814",2000
171420 NATIVIDADE,,"12,326",2000
171430 NAZARE,,"7,566",2000
171488 NOVA OLINDA,,"15,604",2000
171500 NOVA ROSALANDIA,,"8,242",2000
171510 NOVO ACORDO,,"6,167",2000
171515 NOVO ALEGRE,,"4,020",2000
171525 NOVO JARDIM,,"4,369",2000
171550 OLIVEIRA DE FATIMA,,"1,670",2000
171570 PALMEIRANTE,,"5,830",2000
171575 PALMEIROPOLIS,,"20,770",2000
171610 PARAISO DO TOCANTINS,,"49,996",2000
171620 PARANA,,"22,384",2000
171630 PAU D\'ARCO,,"9,016",2000
171650 PEDRO AFONSO,,"11,522",2000
171660 PEIXE,,"14,601",2000
171665 PEQUIZEIRO,,"7,168",2000
171670 COLMEIA,,"14,838",2000
171700 PINDORAMA DO TOCANTINS,,"6,739",2000
171720 PIRAQUE,,"4,826",2000
171750 PIUM,,"8,779",2000
171780 PONTE ALTA DO BOM JESUS,,"8,528",2000
171790 PONTE ALTA DO TOCANTINS,,"11,802",2000
171800 PORTO ALEGRE DO TOCANTINS,,"5,550",2000
171820 PORTO NACIONAL,,"74,347",2000
171830 PRAIA NORTE,,"11,421",2000
171840 PRESIDENTE KENNEDY,,"6,407",2000
171845 PUGMIL,,"3,152",2000
171850 RECURSOLANDIA,,"4,602",2000
171855 RIACHINHO,,"4,727",2000
171865 RIO DA CONCEICAO,,"1,955",2000
171870 RIO DOS BOIS,,"4,811",2000
171875 RIO SONO,,"8,921",2000
171880 SAMPAIO,,"6,335",2000
171884 SANDOLANDIA,,"4,826",2000
171886 SANTA FE DO ARAGUAIA,,"10,852",2000
171888 SANTA MARIA DO TOCANTINS,,"4,521",2000
171889 SANTA RITA DO TOCANTINS,,"2,943",2000
171890 SANTA ROSA DO TOCANTINS,,"6,464",2000
171900 SANTA TEREZA DO TOCANTINS,,"3,527",2000
172000 SANTA TEREZINHA DO TOCANTINS,,"4,001",2000
172010 SAO BENTO DO TOCANTINS,,"7,827",2000
172015 SAO FELIX DO TOCANTINS,,"2,859",2000
172020 SAO MIGUEL DO TOCANTINS,,"13,037",2000
172025 SAO SALVADOR DO TOCANTINS,,"4,963",2000
172030 SAO SEBASTIAO DO TOCANTINS,,"10,279",2000
172049 SAO VALERIO,,"11,651",2000
172065 SILVANOPOLIS,,"10,081",2000
172080 SITIO NOVO DO TOCANTINS,,"13,266",2000
172085 SUCUPIRA,,"4,684",2000
172090 TAGUATINGA,,"35,977",2000
172093 TAIPAS DO TOCANTINS,,"3,074",2000
172097 TALISMA,,"3,490",2000
172100 PALMAS,,"269,041",2000
172110 TOCANTINIA,,"12,766",2000
172120 TOCANTINOPOLIS,,"29,713",2000
172125 TUPIRAMA,,"1,708",2000
172130 TUPIRATINS,,"2,781",2000
172208 WANDERLANDIA,,"14,581",2000
172210 XAMBIOA,,"15,720",2000
210005 ACAILANDIA,,"144,478",2000
210010 AFONSO CUNHA,,"12,052",2000
210015 AGUA DOCE DO MARANHAO,,"5,886",2000
210020 ALCANTARA,,"41,357",2000
210030 ALDEIAS ALTAS,,"30,522",2000
210040 ALTAMIRA DO MARANHAO,,"6,815",2000
210043 ALTO ALEGRE DO MARANHAO,,"8,013",2000
210047 ALTO ALEGRE DO PINDARE,,"30,493",2000
210050 ALTO PARNAIBA,,"18,044",2000
210055 AMAPA DO MARANHAO,,"8,399",2000
210060 AMARANTE DO MARANHAO,,"61,288",2000
210070 ANAJATUBA,,"14,638",2000
210080 ANAPURUS,,"11,564",2000
210083 APICUM-ACU,,"14,578",2000
210087 ARAGUANA,,"15,114",2000
210090 ARAIOSES,,"43,955",2000
210095 ARAME,,"46,157",2000
210100 ARARI,,"30,162",2000
210110 AXIXA,,"14,032",2000
210120 BACABAL,,"125,915",2000
210125 BACABEIRA,,"17,767",2000
210130 BACURI,,"16,268",2000
210135 BACURITUBA,,"6,539",2000
210140 BALSAS,,"106,702",2000
210150 BARAO DE GRAJAU,,"15,863",2000
210160 BARRA DO CORDA,,"137,303",2000
210170 BARREIRINHAS,,"28,400",2000
210173 BELAGUA,,"14,669",2000
210177 BELA VISTA DO MARANHAO,,"9,051",2000
210180 BENEDITO LEITE,,"9,017",2000
210190 BEQUIMAO,,"26,988",2000
210193 BERNARDO DO MEARIM,,"4,738",2000
210197 BOA VISTA DO GURUPI,,"8,467",2000
210200 BOM JARDIM,,"34,164",2000
210203 BOM JESUS DAS SELVAS,,"37,341",2000
210207 BOM LUGAR,,"12,636",2000
210210 BREJO,,"20,788",2000
210215 BREJO DE AREIA,,"8,430",2000
210220 BURITI,,"39,192",2000
210230 BURITI BRAVO,,"27,725",2000
210232 BURITICUPU,,"51,133",2000
210235 BURITIRANA,,"28,259",2000
210237 CACHOEIRA GRANDE,,"11,026",2000
210240 CAJAPIO,,"10,917",2000
210250 CAJARI,,"10,085",2000
210255 CAMPESTRE DO MARANHAO,,"10,687",2000
210260 CANDIDO MENDES,,"15,542",2000
210270 CANTANHEDE,,"27,264",2000
210275 CAPINZAL DO NORTE,,"11,973",2000
210280 CAROLINA,,"31,303",2000
210290 CARUTAPERA,,"38,197",2000
210300 CAXIAS,,"179,394",2000
210310 CEDRAL,,"10,882",2000
210312 CENTRAL DO MARANHAO,,"10,961",2000
210315 CENTRO DO GUILHERME,,"6,667",2000
210317 CENTRO NOVO DO MARANHAO,,"20,119",2000
210320 CHAPADINHA,,"100,777",2000
210325 CIDELANDIA,,"26,276",2000
210330 CODO,,"121,930",2000
210340 COELHO NETO,,"55,510",2000
210350 COLINAS,,"38,935",2000
210355 CONCEICAO DO LAGO-ACU,,"21,726",2000
210360 COROATA,,"82,495",2000
210370 CURURUPU,,"32,480",2000
210375 DAVINOPOLIS,,"21,107",2000
210380 DOM PEDRO,,"42,899",2000
210390 DUQUE BACELAR,,"10,167",2000
210400 ESPERANTINOPOLIS,,"32,433",2000
210405 ESTREITO,,"44,091",2000
210407 FEIRA NOVA DO MARANHAO,,"10,552",2000
210408 FERNANDO FALCAO,,"8,024",2000
210409 FORMOSA DA SERRA NEGRA,,"15,417",2000
210410 FORTALEZA DOS NOGUEIRAS,,"17,435",2000
210420 FORTUNA,,"25,941",2000
210430 GODOFREDO VIANA,,"5,964",2000
210440 GONCALVES DIAS,,"25,426",2000
210450 GOVERNADOR ARCHER,,"12,279",2000
210455 GOVERNADOR EDISON LOBAO,,"17,482",2000
210460 GOVERNADOR EUGENIO BARROS,,"26,010",2000
210462 GOVERNADOR LUIZ ROCHA,,"12,384",2000
210465 GOVERNADOR NEWTON BELLO,,"8,006",2000
210467 GOVERNADOR NUNES FREIRE,,"40,918",2000
210470 GRACA ARANHA,,"6,640",2000
210480 GRAJAU,,"76,516",2000
210490 GUIMARAES,,"20,007",2000
210500 HUMBERTO DE CAMPOS,,"24,443",2000
210510 ICATU,,"20,762",2000
210515 IGARAPE DO MEIO,,"12,904",2000
210520 IGARAPE GRANDE,,"8,333",2000
210530 IMPERATRIZ,,"369,252",2000
210535 ITAIPAVA DO GRAJAU,,"14,133",2000
210540 ITAPECURU MIRIM,,"90,558",2000
210542 ITINGA DO MARANHAO,,"22,522",2000
210545 JATOBA,,"11,340",2000
210547 JENIPAPO DOS VIEIRAS,,"8,578",2000
210550 JOAO LISBOA,,"37,026",2000
210560 JOSELANDIA,,"25,650",2000
210565 JUNCO DO MARANHAO,,"9,852",2000
210570 LAGO DA PEDRA,,"77,694",2000
210580 LAGO DO JUNCO,,"14,311",2000
210590 LAGO VERDE,,"26,020",2000
210592 LAGOA DO MATO,,"9,787",2000
210594 LAGO DOS RODRIGUES,,"11,046",2000
210596 LAGOA GRANDE DO MARANHAO,,"14,135",2000
210598 LAJEADO NOVO,,"13,283",2000
210600 LIMA CAMPOS,,"17,213",2000
210610 LORETO,,"12,151",2000
210620 LUIS DOMINGUES,,"15,637",2000
210630 MAGALHAES DE ALMEIDA,,"13,196",2000
210632 MARACACUME,,"43,033",2000
210635 MARAJA DO SENA,,"6,882",2000
210637 MARANHAOZINHO,,"7,729",2000
210640 MATA ROMA,,"13,623",2000
210650 MATINHA,,"34,546",2000
210660 MATOES,,"31,669",2000
210663 MATOES DO NORTE,,"8,820",2000
210667 MILAGRES DO MARANHAO,,"6,090",2000
210670 MIRADOR,,"32,048",2000
210675 MIRANDA DO NORTE,,"25,001",2000
210680 MIRINZAL,,"15,191",2000
210690 MONCAO,,"22,854",2000
210700 MONTES ALTOS,,"9,977",2000
210710 MORROS,,"24,576",2000
210720 NINA RODRIGUES,,"9,815",2000
210725 NOVA COLINAS,,"10,496",2000
210730 NOVA IORQUE,,"4,603",2000
210735 NOVA OLINDA DO MARANHAO,,"22,634",2000
210740 OLHO D\'AGUA DAS CUNHAS,,"31,321",2000
210745 OLINDA NOVA DO MARANHAO,,"14,036",2000
210750 PACO DO LUMIAR,,"56,740",2000
210760 PALMEIRANDIA,,"9,249",2000
210770 PARAIBANO,,"25,370",2000
210780 PARNARAMA,,"46,151",2000
210790 PASSAGEM FRANCA,,"12,898",2000
210800 PASTOS BONS,,"26,812",2000
210805 PAULINO NEVES,,"10,036",2000
210810 PAULO RAMOS,,"19,717",2000
210820 PEDREIRAS,,"67,923",2000
210825 PEDRO DO ROSARIO,,"24,559",2000
210830 PENALVA,,"40,202",2000
210840 PERI MIRIM,,"32,059",2000
210845 PERITORO,,"16,571",2000
210850 PINDARE-MIRIM,,"25,236",2000
210860 PINHEIRO,,"73,772",2000
210870 PIO XII,,"30,410",2000
210880 PIRAPEMAS,,"27,356",2000
210890 POCAO DE PEDRAS,,"18,844",2000
210900 PORTO FRANCO,,"33,147",2000
210905 PORTO RICO DO MARANHAO,,"4,752",2000
210910 PRESIDENTE DUTRA,,"62,880",2000
210920 PRESIDENTE JUSCELINO,,"13,041",2000
210923 PRESIDENTE MEDICI,,"9,642",2000
210927 PRESIDENTE SARNEY,,"12,682",2000
210930 PRESIDENTE VARGAS,,"23,325",2000
210940 PRIMEIRA CRUZ,,"17,652",2000
210945 RAPOSA,,"33,172",2000
210950 RIACHAO,,"31,747",2000
210955 RIBAMAR FIQUENE,,"8,396",2000
210960 ROSARIO,,"43,204",2000
210970 SAMBAIBA,,"10,787",2000
210975 SANTA FILOMENA DO MARANHAO,,"6,851",2000
210980 SANTA HELENA,,"34,246",2000
210990 SANTA INES,,"113,935",2000
