NOME_MUNICIPIO,NUM_HABITANTES,ANO
Alta Floresta D'Oeste,"28,629",2005
Alto Alegre dos Parecis,"15,035",2005
Alto Paraíso,"15,993",2005
Alvorada D'Oeste,"19,586",2005
Ariquemes,"85,031",2005
Buritis,"40,120",2005
Cabixi,"7,436",2005
Cacaulândia,"5,450",2005
Cacoal,"75,988",2005
Campo Novo de Rondônia,"17,529",2005
Candeias do Jamari,"16,700",2005
Castanheiras,"4,110",2005
Cerejeiras,"17,366",2005
Chupinguaia,"6,477",2005
Colorado do Oeste,"18,883",2005
Corumbiara,"9,569",2005
Costa Marques,"11,349",2005
Cujubim,"8,827",2005
Espigão D'Oeste,"27,274",2005
Governador Jorge Teixeira,"18,002",2005
Guajará-Mirim,"41,467",2005
Itapuã do Oeste,"8,413",2005
Jaru,"55,840",2005
Ji-Paraná,"112,439",2005
Machadinho D'Oeste,"28,649",2005
Ministro Andreazza,"11,241",2005
Mirante da Serra,"14,000",2005
Monte Negro,"16,233",2005
Nova Brasilândia D'Oeste,"17,862",2005
Nova Mamoré,"19,496",2005
Nova União,"9,329",2005
Novo Horizonte do Oeste,"12,819",2005
Ouro Preto do Oeste,"40,757",2005
Parecis,"3,268",2005
Pimenta Bueno,"31,466",2005
Pimenteiras do Oeste,"2,617",2005
Porto Velho,"373,917",2005
Presidente Médici,"25,473",2005
Primavera de Rondônia,"4,381",2005
Rio Crespo,"3,501",2005
Rolim de Moura,"49,522",2005
Santa Luzia D'Oeste,"11,149",2005
São Felipe D'Oeste,"7,234",2005
São Francisco do Guaporé,"16,764",2005
São Miguel do Guaporé,"30,082",2005
Seringueiras,"15,535",2005
Teixeirópolis,"5,852",2005
Theobroma,"13,840",2005
Urupá,"17,322",2005
Vale do Anari,"10,471",2005
Vale do Paraíso,"10,354",2005
Vilhena,"63,947",2005
Acrelândia,"11,451",2005
Assis Brasil,"5,063",2005
Brasiléia,"17,721",2005
Bujari,"8,423",2005
Capixaba,"7,067",2005
Cruzeiro do Sul,"84,335",2005
Epitaciolândia,"13,782",2005
Feijó,"38,241",2005
Jordão,"4,633",2005
Mâncio Lima,"12,747",2005
Manoel Urbano,"7,636",2005
Marechal Thaumaturgo,"8,455",2005
Plácido de Castro,"16,691",2005
Porto Acre,"12,085",2005
Porto Walter,"4,962",2005
Rio Branco,"305,731",2005
Rodrigues Alves,"9,796",2005
Santa Rosa do Purus,"3,395",2005
Sena Madureira,"32,989",2005
Senador Guiomard,"20,505",2005
Tarauacá,"30,335",2005
Xapuri,"13,693",2005
Alvarães,"14,369",2005
Amaturá,"8,865",2005
Anamã,"6,889",2005
Anori,"12,731",2005
Apuí,"18,790",2005
Atalaia do Norte,"11,294",2005
Autazes,"28,729",2005
Barcelos,"32,169",2005
Barreirinha,"26,373",2005
Benjamin Constant,"26,191",2005
Beruri,"13,220",2005
Boa Vista do Ramos,"12,286",2005
Boca do Acre,"28,261",2005
Borba,"35,525",2005
Caapiranga,"9,996",2005
Canutama,"9,880",2005
Carauari,"25,918",2005
Careiro,"24,972",2005
Careiro da Várzea,"16,725",2005
Coari,"84,309",2005
Codajás,"19,957",2005
Eirunepé,"29,492",2005
Envira,"13,548",2005
Fonte Boa,"37,595",2005
Guajará,"12,066",2005
Humaitá,"29,164",2005
Ipixuna,"17,258",2005
Iranduba,"40,436",2005
Itacoatiara,"80,190",2005
Itamarati,"7,995",2005
Itapiranga,"8,625",2005
Japurá,"13,026",2005
Juruá,"7,516",2005
Jutaí,"27,110",2005
Lábrea,"26,475",2005
Manacapuru,"83,703",2005
Manaquiri,"13,918",2005
Manaus,"1,644,690",2005
Manicoré,"38,148",2005
Maraã,"20,254",2005
Maués,"45,813",2005
Nhamundá,"16,630",2005
Nova Olinda do Norte,"30,252",2005
Novo Airão,"7,002",2005
Novo Aripuanã,"20,441",2005
Parintins,"109,150",2005
Pauini,"17,125",2005
Presidente Figueiredo,"23,636",2005
Rio Preto da Eva,"24,283",2005
Santa Isabel do Rio Negro,"7,617",2005
Santo Antônio do Içá,"34,875",2005
São Gabriel da Cachoeira,"34,070",2005
São Paulo de Olivença,"28,861",2005
São Sebastião do Uatumã,"8,748",2005
Silves,"9,046",2005
Tabatinga,"43,974",2005
Tapauá,"17,693",2005
Tefé,"70,809",2005
Tonantins,"18,830",2005
Uarini,"13,190",2005
Urucará,"22,639",2005
Urucurituba,"8,988",2005
Alto Alegre,"22,102",2005
Amajari,"6,087",2005
