NOME_MUNICIPIO,NUM_HABITANTES,ANO
Alta Floresta D'Oeste,"23,167",2018
Ariquemes,"106,168",2018
Cabixi,"5,438",2018
Cacoal,"84,813",2018
Cerejeiras,"16,444",2018
Colorado do Oeste,"16,227",2018
Corumbiara,"7,567",2018
Costa Marques,"17,855",2018
Espigão D'Oeste,"32,047",2018
Guajará-Mirim,"45,783",2018
Jaru,"51,933",2018
Ji-Paraná,"127,907",2018
Machadinho D'Oeste,"39,097",2018
Nova Brasilândia D'Oeste,"20,459",2018
Ouro Preto do Oeste,"36,340",2018
Pimenta Bueno,"36,434",2018
Porto Velho,"519,531" ,2018
Presidente Médici,"19,409",2018
Rio Crespo,"3,723",2018
Rolim de Moura,"54,702",2018
Santa Luzia D'Oeste,"6,781",2018
Vilhena,"97,448",2018
São Miguel do Guaporé,"22,931",2018
Nova Mamoré,"29,757",2018
Alvorada D'Oeste,"14,722",2018
Alto Alegre dos Parecis,"13,227",2018
Alto Paraíso,"20,999",2018
Buritis,"38,937",2018
Novo Horizonte do Oeste,"8,751",2018
Cacaulândia,"6,190",2018
Campo Novo de Rondônia,"14,009",2018
Candeias do Jamari,"25,983",2018
Castanheiras,"3,119",2018
Chupinguaia,"10,886",2018
Cujubim,"24,226",2018
Governador Jorge Teixeira,"8,095",2018
Itapuã do Oeste,"10,272",2018
Ministro Andreazza,"9,762",2018
Mirante da Serra,"11,080",2018
Monte Negro,"15,695",2018
Nova União,"7,047",2018
Parecis,"5,947",2018
Pimenteiras do Oeste,"2,191",2018
Primavera de Rondônia,"2,939",2018
São Felipe D'Oeste,"5,280",2018
São Francisco do Guaporé,"19,842",2018
Seringueiras,"11,860",2018
Teixeirópolis,"4,384",2018
Theobroma,"10,494",2018
Urupá,"11,665",2018
Vale do Anari,"11,028",2018
Vale do Paraíso,"6,998",2018
Acrelândia,"15,020",2018
Assis Brasil,"7,300",2018
Brasiléia,"25,848",2018
Bujari,"10,111",2018
Capixaba,"11,456",2018
Cruzeiro do Sul,"87,673",2018
Epitaciolândia,"18,122",2018
Feijó,"34,675",2018
Jordão,"8,159",2018
Mâncio Lima,"18,638",2018
Manoel Urbano,"9,336",2018
Marechal Thaumaturgo,"18,430",2018
Plácido de Castro,"19,565",2018
Porto Walter,"11,720",2018
Rio Branco,"401,155",2018
Rodrigues Alves,"18,504",2018
Santa Rosa do Purus,"6,362",2018
Senador Guiomard,"22,810",2018
Sena Madureira,"45,177",2018
Tarauacá,"41,976",2018
Xapuri,"19,048",2018
Porto Acre,"18,180",2018
Alvarães,"15,860",2018
Amaturá,"11,332",2018
Anamã,"13,269",2018
Anori,"20,538",2018
Apuí,"21,583",2018
Atalaia do Norte,"19,438",2018
Autazes,"38,830",2018
Barcelos,"27,364",2018
Barreirinha,"31,593",2018
Benjamin Constant,"42,020",2018
Beruri,"19,258",2018
Boa Vista do Ramos,"18,781",2018
Boca do Acre,"33,976",2018
Borba,"40,565",2018
Caapiranga,"12,877",2018
Canutama,"15,450",2018
Carauari,"28,076",2018
Careiro,"37,384",2018
Careiro da Várzea,"29,595",2018
Coari,"84,272",2018
Codajás,"28,100",2018
Eirunepé,"34,840",2018
Envira,"19,668",2018
Fonte Boa,"18,221",2018
Guajará,"16,416",2018
Humaitá,"54,001",2018
Ipixuna,"28,933",2018
Iranduba,"47,571",2018
Itacoatiara,"99,955",2018
Itamarati,"7,888",2018
Itapiranga,"9,064",2018
Japurá,"3,265",2018
Juruá,"14,312",2018
Jutaí,"14,753",2018
Lábrea,"45,245",2018
Manacapuru,"96,236",2018
Manaquiri,"31,147",2018
Manaus,"2,145,444",2018
Manicoré,"54,907",2018
Maraã,"18,186",2018
Maués,"62,755",2018
Nhamundá,"20,899",2018
Nova Olinda do Norte,"36,721",2018
Novo Airão,"18,974",2018
Novo Aripuanã,"25,237",2018
Parintins,"113,168",2018
Pauini,"19,329",2018
Presidente Figueiredo,"35,352",2018
Rio Preto da Eva,"32,577",2018
Santa Isabel do Rio Negro,"24,436",2018
Santo Antônio do Içá,"21,966",2018
São Gabriel da Cachoeira,"44,816",2018
São Paulo de Olivença,"38,515",2018
São Sebastião do Uatumã,"13,685",2018
Silves,"9,110",2018
Tabatinga,"64,488",2018
Tapauá,"17,299",2018
Tefé,"60,154",2018
Tonantins,"18,610",2018
Uarini,"13,387",2018
Urucará,"16,383",2018
Urucurituba,"22,537",2018
Amajari,"12,394",2018
Alto Alegre,"15,638",2018
Boa Vista,"375,374",2018
Bonfim,"12,257",2018
Cantá,"17,868",2018
Caracaraí,"21,564",2018
Caroebe,"9,950",2018
Iracema,"11,600",2018
Mucajaí,"17,528",2018
Normandia,"11,045",2018
Pacaraima,"15,580",2018
Rorainópolis,"29,533",2018
São João da Baliza,"8,052",2018
São Luiz,"7,860",2018
Uiramutã,"10,325",2018
Abaetetuba,"156,292",2018
Abel Figueiredo,"7,382",2018
Acará,"55,513",2018
Afuá,"38,863",2018
Água Azul do Norte,"27,241",2018
Alenquer,"56,480",2018
Almeirim,"34,142",2018
Altamira,"113,195",2018
Anajás,"28,859",2018
Ananindeua,"525,566",2018
Anapu,"27,161",2018
Augusto Corrêa,"45,516",2018
Aurora do Pará,"30,896",2018
Aveiro,"16,371",2018
Bagre,"30,009",2018
Baião,"46,416",2018
Bannach,"3,310",2018
Barcarena,"122,294",2018
Belém,"1,485,732",2018
Belterra,"17,624",2018
Benevides,"61,689",2018
Bom Jesus do Tocantins,"16,841",2018
Bonito,"16,038",2018
Bragança,"126,436",2018
Brasil Novo,"15,190",2018
Brejo Grande do Araguaia,"7,392",2018
Breu Branco,"64,738",2018
Breves,"101,891",2018
Bujaru,"28,832",2018
Cachoeira do Piriá,"33,178",2018
Cachoeira do Arari,"23,466",2018
Cametá,"136,390",2018
Canaã dos Carajás,"36,050",2018
Capanema,"68,616",2018
Capitão Poço,"54,179",2018
Castanhal,"198,294",2018
Chaves,"23,482",2018
Colares,"12,040",2018
Conceição do Araguaia,"47,734",2018
Concórdia do Pará,"32,847",2018
Cumaru do Norte,"13,179",2018
Curionópolis,"18,014",2018
Curralinho,"33,893",2018
Curuá,"14,197",2018
Curuçá,"39,540",2018
Dom Eliseu,"58,956",2018
Eldorado do Carajás,"33,674",2018
Faro,"7,319",2018
Floresta do Araguaia,"20,080",2018
Garrafão do Norte,"26,020",2018
Goianésia do Pará,"39,857",2018
Gurupá,"32,991",2018
Igarapé-Açu,"38,588",2018
Igarapé-Miri,"62,355",2018
Inhangapi,"11,559",2018
Ipixuna do Pará,"62,455",2018
Irituia,"32,504",2018
Itaituba,"101,097",2018
Itupiranga,"53,182",2018
Jacareacanga,"8,899",2018
Jacundá,"58,457",2018
Juruti,"56,908",2018
Limoeiro do Ajuru,"28,583",2018
Mãe do Rio,"29,917",2018
Magalhães Barata,"8,523",2018
Marabá,"275,086",2018
Maracanã,"29,429",2018
Marapanim,"28,220",2018
Marituba,"129,321",2018
Medicilândia,"31,213",2018
Melgaço,"27,415",2018
Mocajuba,"30,736",2018
Moju,"80,988",2018
Mojuí dos Campos,"15,982",2018
Monte Alegre,"57,900",2018
Muaná,"39,783",2018
Nova Esperança do Piriá,"21,291",2018
Nova Ipixuna,"16,499",2018
Nova Timboteua,"15,218",2018
Novo Progresso,"25,758",2018
Novo Repartimento,"74,602",2018
Óbidos,"51,964",2018
Oeiras do Pará,"32,168",2018
Oriximiná,"72,160",2018
Ourém,"17,721",2018
Ourilândia do Norte,"32,319",2018
Pacajá,"46,986",2018
Palestina do Pará,"7,596",2018
Paragominas,"111,764",2018
Parauapebas,"202,882",2018
Pau D'Arco,"5,557",2018
Peixe-Boi,"8,073",2018
Piçarra,"12,983",2018
Placas,"30,293",2018
Ponta de Pedras,"30,608",2018
Portel,"61,126",2018
Porto de Moz,"40,458",2018
Prainha,"29,886",2018
Primavera,"10,792",2018
Quatipuru,"13,512",2018
Redenção,"83,997",2018
Rio Maria,"18,186",2018
Rondon do Pará,"51,903",2018
Rurópolis,"49,503",2018
Salinópolis,"40,424",2018
Salvaterra,"23,424",2018
Santa Bárbara do Pará,"20,704",2018
Santa Cruz do Arari,"9,939",2018
Santa Izabel do Pará,"69,746",2018
Santa Luzia do Pará,"19,852",2018
Santa Maria das Barreiras,"21,042",2018
Santa Maria do Pará,"24,725",2018
Santana do Araguaia,"71,187",2018
Santarém,"302,667",2018
Santarém Novo,"6,664",2018
Santo Antônio do Tauá,"31,038",2018
São Caetano de Odivelas,"17,970",2018
São Domingos do Araguaia,"25,358",2018
São Domingos do Capim,"31,837",2018
São Félix do Xingu,"124,763",2018
São Francisco do Pará,"15,833",2018
São Geraldo do Araguaia,"24,991",2018
São João da Ponta,"6,059",2018
São João de Pirabas,"22,842",2018
São João do Araguaia,"13,940",2018
São Miguel do Guamá,"58,328",2018
São Sebastião da Boa Vista,"26,301",2018
Sapucaia,"5,849",2018
Senador José Porfírio,"11,839",2018
Soure,"25,181",2018
Tailândia,"103,664",2018
Terra Alta,"11,591",2018
Terra Santa,"18,619",2018
Tomé-Açu,"62,854",2018
Tracuateua,"30,656",2018
Trairão,"18,807",2018
Tucumã,"39,059",2018
Tucuruí,"112,148",2018
Ulianópolis,"57,632",2018
Uruará,"45,517",2018
Vigia,"53,191",2018
Viseu,"61,049",2018
Vitória do Xingu,"14,987",2018
Xinguara,"44,410",2018
Serra do Navio,"5,306",2018
Amapá,"9,029",2018
Pedra Branca do Amapari,"15,931",2018
Calçoene,"10,926",2018
Cutias,"5,864",2018
Ferreira Gomes,"7,591",2018
Itaubal,"5,387",2018
Laranjal do Jari,"49,446",2018
Macapá,"493,634",2018
Mazagão,"21,206",2018
Oiapoque,"26,627",2018
Porto Grande,"21,484",2018
Pracuúba,"4,993",2018
Santana,"119,610",2018
Tartarugalzinho,"16,855",2018
Vitória do Jari,"15,605",2018
Abreulândia,"2,564",2018
Aguiarnópolis,"6,572",2018
Aliança do Tocantins,"5,434",2018
Almas,"7,131",2018
Alvorada,"8,427",2018
Ananás,"9,607",2018
Angico,"3,417",2018
Aparecida do Rio Negro,"4,741",2018
Aragominas,"5,786",2018
Araguacema,"7,016",2018
Araguaçu,"8,567",2018
Araguaína,"177,517",2018
Araguanã,"5,663",2018
Araguatins,"35,346",2018
Arapoema,"6,670",2018
Arraias,"10,601",2018
Augustinópolis,"18,178",2018
Aurora do Tocantins,"3,731",2018
Axixá do Tocantins,"9,725",2018
Babaçulândia,"10,662",2018
Bandeirantes do Tocantins,"3,512",2018
Barra do Ouro,"4,549",2018
Barrolândia,"5,614",2018
Bernardo Sayão,"4,469",2018
Bom Jesus do Tocantins,"4,779",2018
Brasilândia do Tocantins,"2,191",2018
Brejinho de Nazaré,"5,475",2018
Buriti do Tocantins,"11,197",2018
Cachoeirinha,"2,266",2018
Campos Lindos,"9,917",2018
Cariri do Tocantins,"4,321",2018
Carmolândia,"2,556",2018
Carrasco Bonito,"4,059",2018
Caseara,"5,295",2018
Centenário,"2,874",2018
Chapada de Areia,"1,401",2018
Chapada da Natividade,"3,334",2018
Colinas do Tocantins,"34,990",2018
Combinado,"4,843",2018
Conceição do Tocantins,"4,124",2018
Couto Magalhães,"5,536",2018
Cristalândia,"7,300",2018
Crixás do Tocantins,"1,708",2018
Darcinópolis,"6,018",2018
Dianópolis,"21,850",2018
Divinópolis do Tocantins,"6,856",2018
Dois Irmãos do Tocantins,"7,211",2018
Dueré,"4,687",2018
Esperantina,"10,851",2018
Fátima,"3,841",2018
Figueirópolis,"5,284",2018
Filadélfia,"8,837",2018
Formoso do Araguaia,"18,482",2018
Fortaleza do Tabocão,"2,576",2018
Goianorte,"5,116",2018
Goiatins,"12,942",2018
Guaraí,"25,677",2018
Gurupi,"85,737",2018
Ipueiras,"1,977",2018
Itacajá,"7,414",2018
Itaguatins,"5,896",2018
Itapiratins,"3,758",2018
Itaporã do Tocantins,"2,435",2018
Jaú do Tocantins,"3,819",2018
Juarina,"2,202",2018
Lagoa da Confusão,"13,034",2018
Lagoa do Tocantins,"4,237",2018
Lajeado,"3,101",2018
Lavandeira,"1,892",2018
Lizarda,"3,748",2018
Luzinópolis,"3,060",2018
Marianópolis do Tocantins,"5,094",2018
Mateiros,"2,638",2018
Maurilândia do Tocantins,"3,403",2018
Miracema do Tocantins,"18,566",2018
Miranorte,"13,375",2018
Monte do Carmo,"7,827",2018
Monte Santo do Tocantins,"2,263",2018
Palmeiras do Tocantins,"6,570",2018
Muricilândia,"3,514",2018
Natividade,"9,239",2018
Nazaré,"3,959",2018
Nova Olinda,"11,719",2018
Nova Rosalândia,"4,215",2018
Novo Acordo,"4,287",2018
Novo Alegre,"2,332",2018
Novo Jardim,"2,698",2018
Oliveira de Fátima,"1,106",2018
Palmeirante,"5,919",2018
Palmeirópolis,"7,641",2018
Paraíso do Tocantins,"50,602",2018
Paranã,"10,461",2018
Pau D'Arco,"4,831",2018
Pedro Afonso,"13,380",2018
Peixe,"11,623",2018
Pequizeiro,"5,443",2018
Colméia,"8,270",2018
Pindorama do Tocantins,"4,464",2018
Piraquê,"3,023",2018
Pium,"7,564",2018
Ponte Alta do Bom Jesus,"4,601",2018
Ponte Alta do Tocantins,"7,961",2018
Porto Alegre do Tocantins,"3,108",2018
Porto Nacional,"52,700",2018
Praia Norte,"8,365",2018
Presidente Kennedy,"3,692",2018
Pugmil,"2,659",2018
Recursolândia,"4,244",2018
Riachinho,"4,604",2018
Rio da Conceição,"2,088",2018
Rio dos Bois,"2,811",2018
Rio Sono,"6,468",2018
Sampaio,"4,627",2018
Sandolândia,"3,378",2018
Santa Fé do Araguaia,"7,426",2018
Santa Maria do Tocantins,"3,381",2018
Santa Rita do Tocantins,"2,344",2018
Santa Rosa do Tocantins,"4,811",2018
Santa Tereza do Tocantins,"2,834",2018
Santa Terezinha do Tocantins,"2,528",2018
São Bento do Tocantins,"5,256",2018
São Félix do Tocantins,"1,572",2018
São Miguel do Tocantins,"11,967",2018
São Salvador do Tocantins,"3,070",2018
São Sebastião do Tocantins,"4,757",2018
São Valério,"4,017",2018
Silvanópolis,"5,378",2018
Sítio Novo do Tocantins,"9,078",2018
Sucupira,"1,946",2018
Taguatinga,"16,538",2018
Taipas do Tocantins,"2,131",2018
Talismã,"2,773",2018
